idCandidat;idEpreuve;Note
0316917685;007BB;5
0316917685;015A;
0316917685;006A-3;8,5
0316917685;016;12
0316917685;015A;
0316917685;005A;6,5
0316917685;015;17
0316917693;008A;8
0316917693;009;5
0316917693;007BA;10
0316917693;017;11
0316917693;002;10
0316917693;015;5
0316917693;007A;12,5
0316917693;001;7
0316917693;005B;16
0316917693;007BB;7
0316917693;003;5
0316917693;004;11
0316917693;015A;
0316917693;008C;8
0316917693;006A-3;5
0316917693;005A;6,5
0316917705;006A-2;5
0316917705;003;9
0316917705;008A;10
0316917705;005B;15
0316917705;002;8
0316917705;007A;9
0316917705;006BA;5
0316917705;017;13
0316917705;009;6
0316917705;007BA;13
0316917705;008BA;14
0316917705;008BB;11
0316917705;005A;4
0316917705;004;10
0316917705;006BB;2,5
0316917705;001;8
0316917705;007BB;12
0316917716;008BA;14
0316917716;009;9
0316917716;007BA;2
0316917716;017;15
0316917716;002;9
0316917716;007A;8,5
0316917716;001;8
0316917716;005B;13
0316917716;007BB;12
0316917716;008BB;13
0316917716;008A;8
0316917716;003;10
0316917716;004;4
0316917716;005A;5
0316917716;006A-3;6,5
0316917717;017;14
0316917717;009;8
0316917717;008BA;14
0316917717;008BB;13
0316917717;007BB;12
0316917717;007A;12,5
0316917717;005B;11
0316917717;001;14
0316917717;006A-3;10
0316917717;007BA;10
0316917717;008A;13
0316917717;005A;7
0316917717;004;5
0316917717;003;5
0316917717;002;8
0316917726;007BA;20
0316917726;002;13
0316917726;017;11
0316917726;007A;14,5
0316917726;015;19
0316917726;009;10
0316917726;006A-3;6
0316917726;014A;19
0316917726;008BB;13
0316917726;014B;18
0316917726;007BB;17
0316917726;008A;10,5
0316917726;005A;4
0316917726;001;11
0316917726;008BA;14
0316917726;005B;14
0316917726;003;7
0316917726;004;3
0316917736;017;14
0316917736;009;9
0316917736;008BA;8
0316917736;008BB;9
0316917736;007BB;9
0316917736;005B;16
0316917736;007A;8,5
0316917736;001;8
0316917736;006A-3;8
0316917736;007BA;10
0316917736;008A;8,5
0316917736;005A;6,5
0316917736;004;7
0316917736;003;10
0316917736;002;13
0316917747;017;14
0316917747;002;7
0316917747;008BA;8
0316917747;008BB;11
0316917747;007A;7
0316917747;001;8
0316917747;008A;13
0316917747;005B;18
0316917747;007BB;11
0316917747;003;2
0316917747;004;5
0316917747;005A;9,5
0316917747;006A-3;6,5
0316917747;009;6
0316917747;007BA;10
0316917749;017;14
0316917749;007BB;15
0316917749;015;11
0316917749;009;8
0316917749;011-2;9
0316917749;014B;7
0316917749;004;4
0316917749;005A;5
0316917749;001;9
0316917749;008BB;12
0316917749;007BA;10
0316917749;007A;13,5
0316917749;008A;10
0316917749;014A;11
0316917749;005B;16
0316917749;003;6
0316917749;006A-3;5
0316917749;002;10
0316917749;008BA;10
0316917753;009;6
0316917753;008BB;6
0316917753;007BB;11
0316917753;005B;11
0316917753;008A;5,5
0316917753;001;10
0316917753;006A-3;6
0316917753;008BA;8
0316917753;007A;10
0316917753;005A;4
0316917753;007BA;10
0316917753;004;13
0316917753;003;6
0316917753;002;13
0316917753;017;12
0316917760;007BA;10
0316917760;005B;10
0316917760;007A;12
0316917760;003;8
0316917760;004;3
0316917760;015;11
0316917760;008A;13,5
0316917760;005A;4,5
0316917760;008BB;18
0316917760;006A-3;7
0316917760;002;10
0316917760;014A;10
0316917760;008BA;14
0316917760;001;11
0316917760;014B;14
0316917760;007BB;8
0316917760;009;11
0316917760;017;14
0316917764;006A-3;6,5
0316917764;007A;13
0316917764;008A;8
0316917764;005A;4,5
0316917764;007BB;17
0316917764;001;9
0316917764;011-2;13
0316917764;008BB;19
0316917764;005B;16
0316917764;003;6
0316917764;004;4
0316917764;002;12
0316917764;008BA;20
0316917764;017;14
0316917764;007BA;10
0316917764;009;12
0316917828;007A;13
0316917828;001;9
0316917828;005B;12
0316917828;007BB;14
0316917828;003;7
0316917828;004;6
0316917828;005A;11,5
0316917828;006A-3;4,5
0316917828;015;10
0316917828;008A;9,5
0316917828;009;8
0316917828;007BA;20
0316917828;017;13
0316917828;002;6
0316917828;008BA;14
0316917828;008BB;6
0316917830;005B;8
0316917830;007BB;8
0316917830;001;7
0316917830;007A;6,5
0316917830;008BA;14
0316917830;006A-3;6
0316917830;008BB;6
0316917830;007BA;6
0316917830;005A;3,5
0316917830;004;8
0316917830;003;9
0316917830;002;12
0316917830;017;17
0316917830;008A;4
0316917830;009;10
0316917837;005B;7
0316917837;007BB;13
0316917837;001;2
0316917837;007A;14
0316917837;008BA;14
0316917837;006A-3;6
0316917837;008BB;11
0316917837;007BA;16
0316917837;005A;7,5
0316917837;004;6
0316917837;003;9
0316917837;002;8
0316917837;017;14
0316917837;008A;11
0316917837;009;9
0316917838;007A;10
0316917838;001;8
0316917838;005B;16
0316917838;007BB;9
0316917838;003;9
0316917838;004;8
0316917838;005A;8,5
0316917838;006A-3;7
0316917838;008A;14
0316917838;009;7
0316917838;007BA;6
0316917838;017;15
0316917838;002;11
0316917838;008BA;4
0316917838;008BB;8
0316917853;017;17
0316917853;007A;14,5
0316917853;015;16
0316917853;009;8
0316917853;006A-3;2,5
0316917853;014A;16
0316917853;008BB;10
0316917853;014B;16
0316917853;007BB;9
0316917853;008A;13,5
0316917853;005A;9
0316917853;001;12
0316917853;008BA;14
0316917853;005B;15
0316917853;003;3
0316917853;004;10
0316917853;007BA;6
0316917853;002;6
0316917861;008A;10,5
0316917861;005A;3,5
0316917861;007BB;17
0316917861;001;4
0316917861;011-2;11
0316917861;008BB;14
0316917861;005B;12
0316917861;003;9
0316917861;004;4
0316917861;002;11
0316917861;008BA;8
0316917861;017;11
0316917861;007BA;10
0316917861;009;9
0316917861;006A-3;5
0316917861;007A;9,5
0316917870;001;13
0316917870;007A;9
0316917870;008BA;4
0316917870;006A-3;5
0316917870;008BB;11
0316917870;007BA;10
0316917870;005A;6,5
0316917870;004;4
0316917870;003;5
0316917870;002;13
0316917870;017;14
0316917870;008A;10
0316917870;009;7
0316917870;005B;12
0316917870;007BB;10
0316917880;005A;7
0316917880;007BB;12
0316917880;001;9
0316917880;008BB;10
0316917880;011-2;13
0316917880;015;14
0316917880;008A;14
0316917880;005B;15
0316917880;003;5
0316917880;004;9
0316917880;008BA;8
0316917880;002;12
0316917880;017;14
0316917880;007BA;6
0316917880;009;5
0316917880;006A-3;7
0316917880;007A;9,5
0316917896;006A-3;7
0316917896;008BA;8
0316917896;008BB;14
0316917896;007BA;10
0316917896;005A;7
0316917896;004;8
0316917896;003;5
0316917896;002;11
0316917896;008A;9
0316917896;017;8
0316917896;009;5
0316917896;005B;15
0316917896;007BB;4
0316917896;001;10
0316917896;007A;6,5
0316917906;001;5
0316917906;005A;4
0316917906;007BA;6
0316917906;003;7
0316917906;004;12
0316917906;007A;8
0316917906;005B;15
0316917906;008BA;4
0316917906;017;13
0316917906;008BB;5
0316917906;008A;8
0316917906;009;8
0316917906;002;6
0316917906;007BB;6
0316917906;006A-3;6
0316917916;007BA;2
0316917916;008A;13
0316917916;005A;6
0316917916;008BA;14
0316917916;008BB;10
0316917916;004;5
0316917916;003;9
0316917916;002;9
0316917916;017;7
0316917916;009;9
0316917916;005B;10
0316917916;007BB;10
0316917916;001;8
0316917916;007A;11,5
0316917916;006A-3;9,5
0316917924;001;7
0316917924;005A;5,5
0316917924;007A;8
0316917924;007BB;14
0316917924;003;8
0316917924;004;6
0316917924;008BB;13
0316917924;005B;18
0316917924;007BA;10
0316917924;017;12
0316917924;009;6
0316917924;002;7
0316917924;008BA;8
0316917924;006A-3;5
0316917924;008A;12
0316917934;002;7
0316917934;006BA;3,5
0316917934;017;9
0316917934;009;6
0316917934;011-2;16
0316917934;008BB;6
0316917934;007BA;16
0316917934;007A;16
0316917934;008A;10
0316917934;005A;6,5
0316917934;004;5
0316917934;006BB;3
0316917934;001;6
0316917934;008BA;4
0316917934;007BB;13
0316917934;006A-2;10
0316917934;005B;19
0316917934;003;4
0316917937;008BA;8
0316917937;008BB;17
0316917937;004;8
0316917937;003;6
0316917937;002;9
0316917937;017;17
0316917937;009;8
0316917937;005B;16
0316917937;007BB;15
0316917937;001;8
0316917937;007A;9,5
0316917937;006A-3;6
0316917937;007BA;10
0316917937;008A;13,5
0316917937;005A;4
0316917942;007BB;14
0316917942;004;8
0316917942;003;10
0316917942;002;9
0316917942;008A;4
0316917942;017;4
0316917942;008BA;8
0316917942;007A;14,5
0316917942;009;7
0316917942;005B;18
0316917942;007BA;16
0316917942;001;8
0316917942;006A-3;6
0316917942;005A;7,5
0316917942;008BB;12
0316917992;005B;16
0316917992;007BB;13
0316917992;008A;11,5
0316917992;003;5
0316917992;004;6
0316917992;005A;8
0316917992;006A-3;6,5
0316917992;009;9
0316917992;007BA;6
0316917992;017;19
0316917992;002;5
0316917992;007A;8,5
0316917992;001;8
0316917992;008BA;8
0316917992;008BB;15
0316918008;005A;5
0316918008;007BB;10
0316918008;001;8
0316918008;008BB;14
0316918008;011-2;14
0316918008;008A;16,5
0316918008;005B;16
0316918008;003;10
0316918008;004;5
0316918008;008BA;14
0316918008;002;6
0316918008;017;8
0316918008;007BA;10
0316918008;009;6
0316918008;007A;11
0316918008;006A-3;4
0316918009;008BB;12
0316918009;017;9
0316918009;009;7
0316918009;005B;19
0316918009;001;7
0316918009;015A;
0316918009;008A;18
0316918009;007BB;14
0316918009;006A-3;6,5
0316918009;007A;18,5
0316918009;015;7
0316918009;005A;7
0316918009;007BA;16
0316918009;004;4
0316918009;003;8
0316918009;008BA;20
0316918009;002;12
0316918022;017;16
0316918022;009;8
0316918022;005B;19
0316918022;008A;7
0316918022;001;11
0316918022;015A;
0316918022;007BB;6
0316918022;006A-3;8
0316918022;007A;5
0316918022;015;19
0316918022;005A;4
0316918022;007BA;2
0316918022;004;7
